ImageId,EncodedPixels
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,66231 3 66749 7 67268 7 67788 7 68307 7 68826 8 69344 9 69862 10 70380 12 70898 14 71417 14 71935 16 72453 17 72972 18 73490 19 74008 20 74527 20 75045 22 75564 22 76082 22 76601 23 77120 22 77638 23 78156 24 78675 24 79193 25 79712 25 80231 25 80750 25 81269 24 81788 24 82307 24 82826 25 82854 8 83344 38 83863 38
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,62076 1 62594 2 63113 2 63633 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,62100 1 62613 11 63130 15 63648 17 64167 19 64686 20 65205 21 65724 23 66243 24 66762 24 67282 23 67801 23 68321 22 68840 23 69359 24 69879 24 70398 25 70918 24 71437 25 71958 24 72478 24 72998 24 73519 22 74039 21 74559 20 75079 20 75599 19 76119 19 76639 20 77158 20 77679 20 78199 20 78719 20 79240 18 79760 17 80280 18 80800 18 81322 16 81841 16 82361 15 82881 14 83401 13 83922 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,14869 7 15385 12 15904 13 16423 15 16941 17 17460 17 17980 17 18499 17 19018 19 19536 20 20055 21 20574 22 21093 22 21612 22 22132 22 22650 25 23169 25 23689 24 24208 25 24728 25 25247 24 25766 24 26286 23 26805 24 27325 23 27844 23 28363 23 28882 23 29402 23 29921 23 30440 23 30959 24 31479 23 31998 23 32518 22 33038 21 33557 21 34076 21 34595 21 35115 20 35634 21 36153 21 36673 20 37194 18 37714 17 38234 15 38755 13 39275 12 39796 9 40318 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,56403 6 56920 9 57439 11 57958 12 58477 12 58996 13 59515 12 60035 10 60555 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,356 19 875 22 1395 21 1915 20 2434 20 2953 20 3472 20 3991 20 4510 20 5029 19 5548 19 6068 18 6588 17 7107 17 7627 16 8146 16 8666 14 9185 13 9704 12 10223 12 10743 11 11264 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,41361 4 41879 8 42397 11 42916 12 43435 14 43954 15 44473 16 44992 17 45511 17 46030 19 46549 19 47068 19 47587 20 48107 19 48628 17 49147 18 49666 18 50186 18 50705 18 51224 19 51743 21 52263 20 52783 20 53302 21 53822 20 54341 21 54861 20 55380 21 55900 20 56420 19 56940 18 57459 18 57978 17 58498 15 59018 12 59538 10 60059 7 60579 3
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,12317 7 12834 11 13353 12 13872 12 14391 13 14910 13 15429 14 15949 15 16468 15 16988 14 17507 15 18026 15 18546 16 19065 17 19585 17 20104 17 20623 18 21142 18 21661 19 22180 18 22699 20 23219 19 23738 19 24258 19 24778 18 25297 18 25817 17 26336 18 26855 18 27374 18 27893 20 28413 19 28933 19 29453 18 29973 18 30492 19 31011 19 31531 18 32050 18 32569 18 33088 19 33609 17 34129 16 34648 16 35167 16 35686 17 36205 17 36724 19 37244 19 37763 20 38282 20 38803 18 39323 16 39842 16 40361 16 40881 14 41400 13 41921 10 42441 9 42960 9 43480 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,69926 11 70444 14 70962 16 71481 16 72000 16 72520 16 73041 16 73561 16 74081 16 74600 16 75119 16 75638 17 76157 19 76677 18 77197 17 77715 18 78235 17 78755 16 79274 15 79793 14 80312 13 80832 12 81354 8 81874 3
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,47145 6 47662 10 47685 9 48180 13 48202 13 48698 16 48719 16 49218 15 49238 17 49736 17 49756 19 50256 16 50276 19 50775 17 50794 20 51295 39 51346 2 51814 39 51861 10 52334 38 52378 13 52852 39 52898 13 53371 39 53416 15 53889 40 53935 16 54406 44 54454 17 54921 50 54973 18 55438 53 55492 18 55954 56 56011 19 56471 58 56530 19 56989 80 57507 82 58026 83 58544 84 59043 2 59063 84 59559 10 59582 85 60077 14 60101 85 60596 15 60620 87 61116 15 61139 88 61635 17 61659 87 62154 18 62179 87 62674 18 62698 87 63193 20 63217 88 63713 20 63736 89 64232 21 64254 91 64751 113 65271 112 65790 112 66310 112 66830 42 66874 68 67349 42 67394 69 67869 41 67915 67 68388 41 68434 27 68463 38 68907 41 68953 25 68984 37 69427 39 69473 23 69505 35 69948 37 69992 23 70024 34 70467 36 70511 23 70542 35 70987 35 71030 24 71061 34 71507 34 71549 25 71581 32 72028 31 72068 25 72104 27 72548 30 72587 25 72625 24 73067 30 73107 24 73145 23 73588 29 73626 23 73665 22 74108 28 74145 21 74185 21 74628 28 74664 21 74704 21 75151 24 75185 18 75223 21 75672 22 75705 17 75742 21 76190 23 76225 15 76261 22 76709 22 76744 13 76781 22 77227 24 77263 13 77300 21 77746 24 77781 14 77819 22 78265 24 78301 13 78339 21 78785 24 78820 15 78858 22 79305 25 79339 16 79378 21 79825 25 79858 18 79898 19 80345 24 80378 19 80417 20 80865 24 80898 18 80936 20 81393 16 81418 17 81456 19 81913 17 81938 17 81975 19 82433 16 82457 17 82495 17 82952 17 82977 16 83015 15 83471 17 83496 16 83535 13 83991 15 84017 13 84055 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,447 31 495 24 965 34 1012 27 1484 34 1531 27 2003 12 2019 19 2050 27 2522 12 2538 21 2569 27 3042 13 3057 21 3089 26 3561 14 3576 22 3609 25 4080 37 4129 24 4599 38 4649 23 5118 39 5169 22 5637 40 5689 21 6157 39 6209 20 6677 38 6729 19 7197 37 7249 18 7717 37 7769 17 8236 37 8288 17 8756 36 8807 17 9276 35 9327 16 9796 34 9846 16 10316 32 10366 15 10836 31 10887 13 11357 29 11406 13 11877 28 11926 12 12397 26 12445 12 12917 24 12966 10 13438 21 13486 9 13957 20 14005 9 14476 19 14525 8 14993 19 15044 8 15510 22 15563 8 16029 23 16081 9 16548 24 16600 9 17066 26 17119 8 17584 28 17624 12 17637 9 18102 31 18141 24 18620 33 18659 25 19139 34 19176 27 19658 34 19693 29 20177 34 20214 27 20696 65 21215 65 21734 65 22253 28 22285 33 22772 27 22804 33 23291 26 23323 33 23810 65 24330 64 24851 62 25370 62 25890 61 26409 61 26928 61 27447 61 27967 60 28487 59 29007 58 29527 57 30046 57 30566 56 31085 56 31606 54 32126 29 32157 22 32645 21 32677 21 33168 11 33197 20 33718 18 34239 16 34759 15 35281 12 35803 8 36328 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,47215 1 47734 2 48252 4 48771 4 49291 3 49810 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,72541 3 72801 4 73061 4 73321 4 73581 4 73841 4 74101 4 74361 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,67616 11 67873 15 68123 2 68132 16 68382 27 68642 27 68902 26 69162 25 69422 25 69683 23 69943 22 70204 20 70473 8 70735 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,1563 1 1823 1 2083 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,25489 2 25747 5 26004 9 26263 11 26523 11 26783 10 27043 10 27303 10 27563 8 27824 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,48893 2 49148 9 49406 11 49665 13 49925 12 50185 12 50445 11 50706 9 50967 7 51228 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,81656 5 81915 10 82174 13 82434 17 82693 19 82953 19 83213 19 83473 19 83733 18 83993 18 84252 19 84511 18 84770 18 85029 20 85288 22 85548 22 85807 24 86067 25 86327 25 86587 26 86847 26 87107 26 87368 24 87629 23 87890 21 88152 18 88413 16 88677 10
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,59552 4 59810 10 60069 13 60329 13 60588 15 60848 15 61108 16 61368 16 61390 5 61628 17 61649 7 61889 17 61907 10 62149 28 62409 28 62670 27 62931 26 63191 26 63452 24 63713 22 63974 21 64235 6 64244 8 64497 2 64507 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,33836 5 34094 9 34353 10 34612 11 34871 13 35130 13 35390 13 35650 13 35909 13 36169 13 36429 12 36687 14 36946 14 37205 16 37463 18 37723 18 37982 19 38242 19 38501 19 38761 17 39020 17 39280 16 39540 16 39800 15 40060 13 40321 10 40581 8 40841 5 41100 5 41359 6 41618 8 41877 10 42136 11 42395 12 42654 14 42914 15 43173 17 43433 17 43693 18 43954 17 44214 17 44474 17 44734 17 44994 16 45255 15 45515 14 45776 12 46037 9 46299 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,49949 7 50207 12 50466 13 50725 14 50984 16 51243 17 51502 18 51761 19 52021 18 52280 19 52540 18 52800 18 53059 18 53319 17 53580 15 53840 14 54101 12 54362 9 54623 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,2382 5 2640 10 2898 14 3158 15 3416 18 3676 19 3935 21 4194 23 4453 24 4713 24 4973 25 5233 25 5493 25 5753 25 6014 23 6276 1 6289 8 6550 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,19544 11 19801 24 20060 26 20319 27 20578 28 20837 29 21096 30 21356 29 21616 28 21876 26 22137 23 22398 14 22661 9 22922 7 23184 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,57758 5 58018 6 58277 9 58536 13 58796 14 59056 14 59316 14 59577 13 59838 11 60101 7 60363 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,11999 9 12258 11 12518 13 12777 17 13037 17 13297 18 13557 19 13817 19 14077 18 14338 17 14598 16 14862 6 14870 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,41641 6 41900 8 42160 9 42420 9 42680 9 42940 9 43200 9 43460 9
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,15655 7 15913 9 16170 13 16426 17 16686 17 16946 17 17206 17 17466 17 17727 17 17988 15 18252 10 18516 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,49973 6 50230 12 50490 14 50748 18 51008 19 51268 19 51527 21 51787 21 52048 20 52308 20 52569 18 52831 14
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,29694 6 29953 9 30212 11 30471 13 30730 14 30990 15 31250 15 31510 15 31770 16 32030 16 32291 15 32551 16 32811 16 33072 15 33332 14 33592 14 33853 12 34114 10 34375 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,68968 3 69225 10 69484 12 69741 16 70000 18 70259 19 70518 19 70778 18 71039 16 71300 9 71560 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,60386 3 60643 7 60902 9 61162 9 61421 10 61680 11 61941 9 62201 9 62462 7 62724 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,28155 4 28414 8 28674 15 28934 18 29194 19 29454 20 29714 20 29975 19 30237 15
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,42209 3 42466 11 42726 12 42985 14 43244 15 43504 15 43764 15 44024 15 44284 14 44543 15 44803 14 45063 31 45324 8 45336 19 45584 7 45595 20 45846 2 45854 22 46114 22 46374 22 46635 20 46897 18 47161 5 47169 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,55221 4 55478 9 55729 19 55988 21 56247 22 56507 23 56766 25 57026 26 57286 27 57547 27 57808 15 57825 9 58069 13 58086 9 58331 10 58347 8 58597 1 58607 9 58867 9 59127 9 59387 9 59647 9 59907 8 60168 7 60429 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,23242 6 23501 9 23760 10 24019 12 24279 12 24538 13 24789 22 25048 23 25307 24 25567 24 25827 23 26087 23 26348 21 26609 8 26620 8 26880 8 27140 8 27400 8 27659 9 27918 11 28178 11 28439 11 28699 11 28960 10 29221 8 29481 8 29741 8 30002 6 30263 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,50273 7 50532 8 50791 9 51050 10 51309 11 51568 12 51828 12 52088 11 52347 10 52608 8 52868 6 53129 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,66143 3 66399 9 66655 2 66658 11 66913 16 67172 17 67432 17 67692 17 67952 17 68212 16 68472 16 68732 15 68993 14 69256 10 69516 10 69779 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,875 5 1135 5 1397 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,12845 6 13104 7 13363 9 13622 11 13882 12 14141 39 14400 42 14660 44 14919 47 15178 48 15438 45 15699 20 15959 18 16220 13 16484 7 16739 12 16996 16 17255 18 17515 18 17775 18 18035 18 18296 16 18557 14 18817 13
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,69276 4 69535 6 69792 10 70050 12 70308 14 70565 16 70825 16 71084 17 71343 17 71602 18 71862 16 72122 15 72382 14 72642 11 72903 9 73163 8 73425 5 73687 2 73945 8 74203 13 74462 15 74721 16 74980 17 75239 18 75498 18 75757 19 76017 18 76277 14 76537 13 76798 11 77059 8 77319 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,629 6 884 13 1144 13 1404 13 1665 11 1925 11 2186 9 2447 7 2707 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,5573 5 5830 11 6089 14 6348 18 6607 21 6867 22 7127 22 7387 23 7648 22 7909 21 8169 20 8431 17 8697 2 8700 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35474 2 35733 4 35992 6 36251 7 36511 7 36771 6 37031 6 37291 5 37551 5 37811 4 38071 5 38331 5 38591 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,38345 4 38604 7 38860 13 39118 17 39378 17 39637 18 39897 18 40157 18 40417 18 40677 18 40939 15 41200 13 41461 11 41724 6 41987 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,53687 5 53946 7 54205 8 54463 10 54723 11 54982 11 55241 12 55501 12 55761 12 56020 13 56280 13 56540 13 56800 13 57060 13 57320 13 57580 13 57840 12 58101 11 58361 11 58621 10 58881 10 59142 8 59403 7 59663 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,2208 2 2467 5 2726 5 2985 5 3245 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,16770 1 16773 2 17027 20 17286 23 17547 22 17807 22 18068 21 18333 14
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,78392 7 78651 10 78909 13 79168 15 79428 15 79688 15 79947 16 80208 15 80469 14 80730 13 80991 12 81256 7 81517 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,11051 2 11309 6 11569 7 11829 7 12089 8 12349 8 12609 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,656 5 914 13 929 2 1173 18 1434 11 1695 6 1956 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35247 4 35500 12 35759 13 36017 16 36276 17 36535 18 36795 17 37055 17 37315 16 37575 15 37835 14 38096 6 38357 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,3521 19 3779 22 4038 24 4297 25 4557 26 4817 25 5077 25 5338 23 5599 21
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,63583 6 63843 6 64102 7 64361 8 64621 8 64880 9 65139 9 65399 9 65659 8 65919 8 66180 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,36306 4 36565 6 36824 9 37084 10 37344 11 37603 12 37864 11 38124 11 38384 11 38644 11 38904 11 39164 11 39189 5 39424 12 39447 8 39670 4 39684 13 39698 19 39928 8 39944 33 40186 12 40203 34 40443 54 40703 54 40962 31 41000 8 41221 31 41264 1 41481 30 41741 25 42000 24 42261 22 42522 18 42782 14 43045 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,67748 9 68007 10 68265 12 68523 15 68782 15 69041 16 69301 15 69561 15 69820 15 70080 14 70341 13 70602 9 70863 6 71124 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,48765 10 49024 13 49284 13 49544 14 49804 14 50065 13 50326 12 50587 11 50850 7 51113 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,86206 3 86466 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,7188 2 7446 6 7703 10 7960 13 8219 14 8470 6 8477 16 8729 24 8988 24 9247 24 9507 23 9767 22 10027 13 10287 12 10548 12 10808 12 11069 11 11328 17 11588 18 11848 19 12109 18 12369 19 12630 2 12633 14 12898 8 13160 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,87258 1 87517 9 87776 11 88037 10 88297 11 88557 11 88816 11 89076 10 89335 9 89595 7 89855 7 90116 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,958 9 1211 3 1215 13 1468 20 1728 20 1986 22 2242 26 2501 28 2762 26 3023 25 3284 20 3545 19 3807 17 4068 16 4332 12 4595 9 4855 9 5117 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,23318 12 23577 15 23836 16 24095 17 24354 18 24613 19 24872 20 25132 20 25391 20 25651 19 25911 18 26172 16 26432 16 26693 14 26956 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,42558 8 42817 10 43074 14 43333 15 43593 15 43852 15 44112 15 44372 14 44632 13 44892 12 45152 11 45412 7 45673 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,10835 4 11094 6 11354 13 11613 15 11874 14 12134 14 12394 15 12655 13 12922 6 13184 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,52444 4 52702 6 52959 10 53218 11 53477 12 53735 14 53994 15 54254 16 54514 18 54774 18 55035 18 55302 12 55564 10 55824 10 56084 11 56344 12 56603 13 56863 14 57124 14 57384 15 57644 15 57904 15 58165 14 58426 12 58688 9 58950 6
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,46462 7 46719 12 46979 12 47238 14 47498 14 47758 14 48018 14 48278 13 48537 14 48797 14 49056 15 49317 26 49577 29 49838 28 50098 28 50359 27 50620 6 50630 16
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,18380 3 18638 6 18898 6 19157 8 19417 9 19677 10 19937 10 20198 9 20458 9 20718 9 20979 8 21241 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,31388 2 31647 4 31904 9 32164 10 32423 11 32682 12 32942 12 33202 11 33462 11 33722 10 33983 9 34244 8 34504 7 34766 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,469 3 727 7 973 2 985 10 1232 6 1243 12 1492 22 1752 21 2013 18 2280 3 2284 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,62860 10 63118 14 63377 15 63637 15 63896 16 64157 15 64417 15 64678 13 64941 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,86785 3 87043 8 87302 10 87561 12 87820 15 88079 17 88337 20 88596 22 88856 23 89116 24 89376 24 89637 22 89910 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,3061 5 3320 8 3579 15 3837 18 4098 18 4363 13 4624 12 4885 11 5145 11 5406 10 5665 11 5925 11 6185 11 6445 10 6705 9 6966 8 7226 7 7487 4 7749 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,52198 9 52457 11 52717 11 52978 10 53239 9 53500 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,65984 6 66240 12 66498 15 66757 17 67017 17 67277 16 67538 15 67799 13 68059 13 68320 11 68584 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,30620 6 30879 8 31139 8 31399 8 31659 9 31919 9 32178 10 32438 10 32698 11 32958 11 33218 11 33478 11 33739 10 33999 9 34260 8 34520 8 34781 6 35042 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,74058 3 74315 7 74574 8 74833 9 75092 10 75352 11 75610 13 75869 14 76128 15 76386 16 76646 15 76903 16 77162 15 77421 16 77680 16 77940 15 78200 14 78460 13 78720 12 78980 12 79240 10 79500 10 79760 9 80020 8 80281 5
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,43912 2 44169 7 44414 2 44428 9 44672 7 44686 12 44932 8 44944 15 45192 27 45452 27 45712 27 45972 27 46233 25 46491 27 46749 27 47008 19 47031 1 47268 16 47528 15 47788 14 48049 10 48310 7 48571 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,8018 4 8276 8 8535 12 8794 14 9054 15 9314 15 9574 15 9835 14 10099 10 10360 9 10620 12 10879 4 10885 8 11140 2 11145 8 11401 1 11405 8 11666 7 11926 6 12186 5 12446 4 12707 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,36891 5 37149 8 37405 13 37661 17 37920 19 38179 19 38438 20 38698 18 38957 16 39217 15 39476 16 39735 17 39995 17 40255 17 40515 17 40775 16 41036 13 41296 13 41557 11
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,53264 5 53522 8 53781 10 54040 11 54300 11 54560 12 54820 11 55080 11 55340 11 55599 11 55859 11 56118 12 56377 12 56637 12 56896 13 57156 13 57416 13 57676 12 57936 12 58196 11 58456 11 58716 11 58976 10 59236 10 59496 10 59757 8 60017 8 60278 6 60539 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,78482 8 78740 10 78998 12 79256 14 79516 14 79776 14 80036 13 80296 12 80557 9 80818 7 81079 7 81341 7 81351 3 81601 14 81860 16 82119 17 82380 16 82640 16 82900 16 83161 15 83422 13 83683 12 83945 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,27544 8 27789 5 27802 11 28048 7 28061 12 28307 8 28321 12 28567 8 28580 12 28826 11 28839 6 28851 1 29086 12 29099 3 29346 14 29606 11 29866 10 30127 9 30388 8 30649 7 30909 7 31170 6 31431 6 31694 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,57179 10 57438 12 57697 14 57956 15 58216 15 58476 14 58736 13 58996 12 59257 10 59519 7 59779 8 60039 10 60299 12 60558 14 60818 15 61078 15 61338 15 61598 15 61859 14 62119 12 62380 9 62640 8 62899 4 63157 5 63415 8 63669 16 63928 18 64187 19 64447 19 64707 19 64967 18 65227 18 65488 16 65750 12 66011 9 66273 4
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,13493 5 13752 8 14012 8 14272 9 14532 10 14791 12 15051 13 15310 14 15570 14 15829 15 16089 15 16349 15 16609 15 16869 15 17129 14 17389 13 17649 12 17909 11 18169 10 18432 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,19221 6 19480 8 19739 9 19995 13 20254 14 20513 14 20772 15 21031 15 21290 15 21550 13 21810 11 22071 9 22331 7
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,87861 2 88121 3 88380 5 88640 6 88897 10 89151 16 89410 17 89671 15 89931 14 90197 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,239 3 494 13 753 17 777 2 1013 27 1273 27 1534 20 1557 2 1795 18 2056 17 2318 16 2337 2 2578 21 2840 14 2856 3 3105 8 3116 3 3377 2 3637 2 3897 2 4157 2 4417 2 4677 2 4937 2 5197 1 5457 1 5717 2 5977 2 6237 2 6496 4 6756 4 7015 5 7274 6 7534 7 7793 8 8051 10 8308 13 8566 15 8824 17 9083 17 9341 19 9600 20 9859 21 10119 21 10379 21 10640 20 10901 19 11162 18 11430 5 11437 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,83439 5 83698 7 83956 9 84215 11 84475 11 84735 11 84995 11 85255 10 85514 11 85774 11 86035 8
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,34305 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,35609 5 35617 2 35868 11 36127 13 36387 13 36648 12
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,34311 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,50437 2 50696 3 50954 6 51213 7 51473 7 51733 7 51993 7 52254 6 52516 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,62397 2 62656 3 62915 5 63174 6 63434 6 63693 8 63953 8 64214 7 64476 5 64737 4 64999 1
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,88915 4 89173 7 89433 7 89693 7 89953 7 90215 3
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,16378 1 16637 3 16897 3 17157 3 17416 5 17676 5 17935 6 18195 6 18455 6 18715 6 18976 5 19237 4 19497 3 19758 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,33536 3 33796 2
699f2992cd71e2e28cf45f81347ff22e76b37541ce88087742884cd0e9aadc68,29377 1 29637 1 29897 1 30157 1
9ab2d381f90b485a68b82bc07f94397a0373e3215ad20935a958738e55f3cfc2,247834 2 248337 19 248846 24 249357 27 249867 31 250378 35 250888 39 251399 43 251910 45 252421 48 252931 52 253443 54 253954 58 254466 59 254978 60 255490 61 256001 62 256513 63 257025 64 257537 64 258049 64 258561 64 259073 64 259585 64 260097 64 260609 64 261121 64 261633 64 262145 64 262657 64 263169 64 263681 64 264193 64 264705 64 265217 64 265729 64 266241 64 266753 64 267265 64 267777 64 268289 64 268801 64 269313 64 269825 64 270337 64 270849 63 271361 63 271873 63 272385 62 272897 62 273409 61 273921 61 274433 60 274945 60 275457 60 275969 59 276481 58 276993 58 277505 57 278018 55 278530 55 279042 54 279554 53 280067 52 280579 51 281092 48 281605 45 282118 43 282631 41 283144 38 283657 35 284171 31 284685 28 285198 26 285710 25 286225 20 286746 6
9ab2d381f90b485a68b82bc07f94397a0373e3215ad20935a958738e55f3cfc2,146460 4 146971 6 147482 7 147994 7 148506 8 149017 9 149529 10 150041 9 150554 8 151066 7 151578 7 152091 6 152604 4
