ImageId,EncodedPixels
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43240 9 43495 11 43750 13 44005 14 44261 14 44517 14 44773 14 45029 14 45285 14 45541 13 45799 9 46057 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,11247 8 11501 12 11756 14 12011 17 12266 20 12521 23 12776 24 13031 26 13286 27 13542 27 13798 27 14054 27 14310 27 14566 27 14822 27 15078 27 15334 27 15591 26 15847 26 16103 26 16359 26 16616 25 16872 25 17128 25 17384 25 17641 24 17898 23 18154 23 18411 22 18669 20 18927 18 19184 17 19441 16 19699 14 19957 11 20216 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,53225 2 53481 2 53737 3 53993 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,33787 3 34040 8 34296 8 34552 9 34801 1 34808 9 35053 20 35308 21 35563 22 35818 23 36074 23 36330 23 36587 22 36843 22 37100 11 37113 8 37357 10 37369 8 37614 7 37625 8 37871 6 37882 7 38139 5 38396 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,50670 3 50925 5 51181 6 51437 12 51693 13 51950 14 52207 14 52462 17 52718 18 52975 17 53231 14 53246 2 53486 13 53503 1 53742 13 53999 12 54254 13 54510 13 54766 13 55022 13 55278 12 55534 13 55791 12 56047 12 56063 1 56303 12 56319 1 56560 11 56574 2 56816 12 56829 3 57073 15 57329 15 57585 15 57842 14 58099 13 58356 12 58612 11 58869 9 59125 6 59382 5 59637 11 59893 12 60148 13 60403 14 60658 15 60913 16 61169 16 61424 17 61680 17 61935 18 62191 18 62447 18 62703 18 62959 18 63215 18 63472 17 63728 17 63985 16 64241 15 64498 10 64509 3 64754 14 65011 13 65268 11 65527 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43261 3 43516 5 43771 6 44027 6 44283 6 44540 5 44796 5 45052 5 45309 4 45565 3
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,57940 1 58195 3 58450 5 58706 5 58961 8 59216 10 59471 12 59727 12 59983 12 60239 12 60495 12 60751 12 61008 11 61264 11 61521 9 61778 7
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,17532 6 17787 8 18043 9 18299 10 18554 11 18811 10 19067 9 19324 7
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,23186 6 23441 8 23696 11 23951 12 24207 14 24463 14 24719 14 24976 13 25233 14 25490 13 25747 12 26004 11 26261 10 26517 10 26774 9 27030 9 27287 7 27543 6
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,38555 2 38810 5 39065 7 39321 8 39576 9 39831 10 40087 11 40343 11 40599 12 40855 12 41111 12 41368 11 41625 10 41881 10 42137 10 42393 10 42649 11 42906 10 43163 9 43419 8 43676 7 43933 5
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,33449 3 33704 5 33959 8 34214 9 34469 10 34725 10 34981 10 35237 10 35494 9 35750 9 36006 9 36261 10 36517 10 36772 11 37027 12 37283 12 37539 12 37795 12 38052 11 38308 10 38565 8 38822 6
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,10415 5 10670 7 10925 9 11181 9 11437 9 11693 10 11948 11 12204 11 12459 11 12715 11 12971 10 13227 10 13482 11 13737 12 13993 11 14249 10 14506 8 14762 7
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,9143 2 9397 4 9653 4 9909 4
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,12987 8 13242 11 13496 13 13751 15 14007 15 14263 15 14518 16 14774 15 15030 14 15286 13 15542 13 15799 11 16056 8 16313 5
295682d9eb5acb5c1976a460c085734bfaf38482b0a3f02591c2bfdcd4128549,62678 6 62933 9 63187 13 63442 15 63697 17 63953 18 64209 18 64465 18 64721 18 64977 18 65233 18 65490 16
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,67075 9 67598 12 68122 13 68646 14 69169 15 69693 15 70217 15 70741 15 71265 16 71790 15 72314 14 72838 14 73363 11 73891 4
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,162442 10 162966 11 163489 13 164013 13 164537 14 165061 15 165585 15 166110 14 166634 13 167158 11 167682 11 168207 9 168733 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,82275 10 82796 21 83319 24 83843 28 84366 36 84890 37 85414 39 85938 25 85968 10 86462 25 86492 9 86987 24 87016 8 87511 24 87540 7 88038 33 88565 8 88581 13 89106 12 89634 7 90159 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,60263 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,120536 4 121058 7 121580 9 122104 9 122628 8 123152 7 123679 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,60286 4 60810 6 61333 8 61857 9 62380 10 62903 4 62908 7 63427 2 63432 7 63951 2 63957 6 64475 1 64481 6 64998 4 65004 7 65522 13 66046 12 66571 11 67098 7 67627 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,37233 4 37755 8 38278 11 38802 11 39325 13 39849 13 40373 14 40897 13 41421 9 41946 7 42470 10 42994 14 43519 12 44048 6 44575 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,160898 6 161419 12 161942 14 162465 15 162989 16 163513 15 164038 12 164562 11 165086 11 165611 9 166137 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,167203 6 167725 9 168247 12 168770 15 169294 15 169818 15 170342 15 170866 15 171390 15 171914 14 172438 13 172963 11 173488 9
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,32027 4 32551 6 33074 8 33598 8 34122 9 34646 9 35169 10 35693 10 36216 11 36739 13 37263 13 37786 15 38309 16 38831 18 39355 17 39878 18 40402 18 40926 17 41450 16 41974 16 42498 15 43022 13 43545 13 44069 12 44593 11 45116 11 45640 11 46164 11 46688 11 47211 11 47735 11 48260 10 48784 10 49308 10 49833 9 50357 8 50882 6 51407 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,154128 1 154651 3 155175 3 155688 6 155698 4 156211 15 156734 16 157256 19 157780 2 157786 10 158303 2 158311 9 158827 2 158836 7 159351 2 159361 6 159875 2 159887 5 159894 4 160400 1 160412 9 160940 1 161464 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,126871 6 127394 8 127917 10 128440 11 128963 12 129487 12 130011 12 130534 13 131058 14 131582 16 132106 15 132631 13 133155 12 133679 12 134203 11 134727 10 135252 7 135778 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,97012 1 97533 5 98055 8 98578 9 99101 10 99624 12 100147 13 100671 13 101195 13 101718 14 102242 14 102767 13 103291 13 103815 12 104339 12 104864 10 105391 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,176651 7 177174 9 177699 8 178223 7 178748 6 179272 6 179795 6 180320 5 180844 5 181372 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,64523 4 65046 6 65568 9 66091 11 66615 11 67139 11 67662 12 68186 12 68710 12 69234 13 69758 13 70282 13 70806 12 71330 12 71854 12 72379 10 72903 9 73429 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,142604 1 143126 5 143651 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,120075 7 120598 9 121121 11 121644 13 122168 14 122692 15 123216 16 123741 19 123764 11 124266 36 124791 36 125317 35 125843 34 126369 33 126895 32 127419 32 127943 32 128468 31 128992 31 129516 31 130041 30 130567 28 131095 24 131620 23 132144 22 132669 20 133202 10 133727 9 134253 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,176672 3 177195 7 177719 8 178243 8 178767 8 179290 10 179814 10 180338 11 180863 9 181387 9 181916 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,139472 3 139995 6 140518 8 141042 9 141566 9 142090 9 142614 10 143138 10 143662 11 144186 11 144710 11 145234 11 145759 9 146285 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,38344 2 38866 6 39388 10 39912 10 40435 12 40959 12 41483 12 42007 12 42531 12 43055 12 43579 12 44103 12 44627 12 45151 11 45676 10 46200 9 46725 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,91276 3 91799 7 92320 11 92842 13 93365 15 93888 16 94411 17 94935 17 95459 16 95983 16 96507 15 97031 14 97555 13 98079 12 98603 12 99127 11 99651 9 100176 7 100701 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,72406 4 72928 7 73452 7 73976 7 74500 8 75024 7 75549 6 76075 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,15820 4 16343 7 16866 9 17389 10 17912 12 18436 12 18959 14 19483 13 20007 13 20531 13 21056 12 21580 12 22104 11 22630 8 23156 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,59309 1 59833 3 60356 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,75571 8 76093 12 76617 13 77140 16 77664 16 78188 16 78712 17 79236 16 79760 16 80283 16 80804 18 81324 13 81846 14 82369 14 82892 14 83416 14 83939 14 84463 13 84987 13 85511 12 86035 12 86559 11 87083 10 87608 8 88133 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,138453 11 138973 16 139495 19 140017 22 140540 22 141064 21 141588 20 142112 20 142636 20 143161 19 143686 18 144211 16 144736 13 145263 8
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,155217 6 155740 9 156263 11 156787 12 157310 14 157833 15 158356 16 158880 16 159404 16 159928 17 160453 16 160977 15 161502 14 162027 13 162552 11 163076 10 163604 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,167273 1 167796 6 168319 9 168842 11 169366 11 169889 13 170413 13 170937 13 171461 14 171986 13 172511 12 173035 11 173561 8 174087 4
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,111215 8 111737 12 112260 14 112782 17 113305 19 113828 20 114352 20 114876 20 115400 19 115924 19 116448 19 116972 18 117496 18 118021 16 118546 15 119071 13 119597 10 120125 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,50433 2 50956 4 51480 6 52003 8 52527 8 53051 9 53575 9 54099 9 54624 8 55148 8 55672 8 56197 7 56721 7 57248 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,130083 7 130605 10 131128 11 131652 12 132176 12 132700 12 133223 13 133748 12 134272 11 134796 11 135320 8 135844 7 136368 5 136893 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,156289 5 156811 9 157333 12 157857 12 158381 13 158905 14 159429 15 159954 14 160479 13 161003 13 161528 12 162052 12 162577 11 163103 9 163630 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,145293 2 145813 7 146337 7 146860 9 147384 9 147908 9 148432 9 148956 9 149480 9 150004 9 150528 8 151053 7 151577 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,122242 1 122763 8 123286 10 123811 7 124337 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,44694 2 45216 5 45738 9 46261 11 46785 11 47309 11 47833 11 48357 11 48882 10 49406 9 49932 5 50458 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,54132 4 54653 11 55176 13 55698 16 56221 18 56745 19 57269 19 57793 19 58317 19 58841 19 59365 19 59890 18 60414 18 60938 18 61463 17 61987 16 62512 15 63036 15 63561 13 64085 12 64610 10 65137 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,169414 6 169937 8 170460 9 170983 10 171506 12 172029 13 172553 13 173077 13 173600 14 174124 15 174648 15 175172 14 175696 14 176220 13 176745 12 177269 12 177794 10 178322 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,97105 6 97628 8 98151 10 98674 11 99197 13 99721 14 100245 15 100769 15 101293 14 101817 14 102341 13 102866 12 103391 10 103916 9 104441 7
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,109158 2 109680 7 110202 10 110726 11 111249 12 111773 12 112297 12 112821 13 113345 13 113869 12 114394 11 114918 10 115443 8 115968 5 116493 3 117017 3 117541 3 118065 4 118588 6 119111 8 119635 8 120159 9 120682 10 121206 10 121729 12 122253 12 122777 12 123301 12 123826 11 124351 10 124876 8 125401 7 125926 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,131690 5 132213 7 132736 9 133260 10 133784 11 134307 13 134831 13 135356 12 135880 12 136405 10 136930 8 137455 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,19573 3 20095 5 20618 6 21142 7 21665 8 22189 8 22713 8 23237 8 23761 8 24285 8 24810 7 25334 7 25858 7 26382 7 26905 8 27429 8 27953 8 28477 8 29001 8 29526 7 30052 4 30579 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,162127 1 162650 3 163174 4 163697 6 164221 7 164744 9 165268 9 165792 10 166316 10 166839 11 167363 12 167888 11 168412 11 168936 12 169460 12 169984 12 170508 12 171033 12 171557 12 172081 12 172605 11 173129 11 173653 12 174177 12 174701 12 175225 12 175749 12 176273 11 176798 9 177322 9 177846 8 178371 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,56811 2 57335 4 57858 6 58382 6 58905 7 59429 8 59953 8 60476 9 61000 9 61524 8 62049 6 62574 4 63099 2
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,124411 2 124934 4 125458 4 125981 6 126505 6 127028 7 127551 9 128075 9 128599 9 129123 9 129647 8 130171 8 130695 8 131219 8 131743 7 132268 6 132792 5 133318 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,78909 1 79433 1 79956 2 80480 3 81003 4 81526 5 82050 5 82574 5 83097 6 83621 6 84145 6 84669 6 85193 6 85717 6 86241 6 86766 5 87290 5 87815 4 88340 3 88864 3 89389 2 89913 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,134486 1 135010 1 135534 1 136058 2 136582 1 137106 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,125582 1 126106 2 126630 2 127154 2 127677 3 128201 3 128725 3 129249 3 129774 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,139227 1 139750 3 140273 4 140796 5 141319 6 141842 7 142366 8 142889 9 143413 9 143937 9 144460 10 144984 10 145508 10 146032 10 146555 11 147079 11 147602 11 148126 11 148650 11 149174 11 149698 11 150221 12 150745 12 151269 12 151793 12 152317 12 152841 11 153365 11 153889 11 154413 10 154937 10 155461 9 155985 8 156509 8 157033 8 157557 8 158081 7 158605 7 159129 6 159652 7 160176 6 160700 6 161223 7 161747 6 162271 6 162794 7 163318 6 163842 6 164366 6 164890 5 165414 5 165938 4 166462 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,175968 1 176491 3 177015 3 177538 4 178064 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,90056 5 90577 10 91100 11 91624 11 92147 12 92671 12 93195 12 93719 13 94243 13 94767 12 95291 12 95815 12 96339 12 96863 12 97387 12 97910 13 98434 13 98958 12 99482 11 100007 9 100531 9 101055 8 101580 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,154543 4 155066 6 155589 7 156113 7 156637 7 157161 7 157685 7 158209 7 158733 7 159257 7 159781 8 160305 8 160829 8 161353 8 161877 8 162401 8 162925 8 163449 9 163974 8 164498 8 165022 8 165547 8 166071 8 166596 7 167120 7 167644 7 168168 7 168693 5 169217 4 169742 1
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,152994 1 153516 4 154039 5 154562 6 155085 7 155609 7 156133 7 156657 7 157181 7 157705 7 158228 8 158752 8 159276 8 159800 8 160324 8 160848 8 161371 8 161895 8 162418 9 162942 8 163465 9 163989 8 164513 8 165037 8 165561 8 166085 8 166609 7 167133 7 167658 5
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,83306 9 83829 11 84353 11 84877 11 85401 11 85925 11 86449 11 86973 11 87498 10 88026 6
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,1042 6 1566 6 2091 4 2616 3
c8e79ff4ac55f4b772057de28e539727b7f4f2a3de73bf7a082a0ace86d609eb,5762 1 6286 1 6810 1 7334 1 7858 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,3 7 520 12 1039 13 1558 13 2077 14 2596 16 3115 16 3634 16 4153 16 4672 16 5191 16 5710 16 6229 16 6748 16 7267 15 7787 12 8309 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,19743 3 20259 8 20777 11 21296 11 21815 12 22334 13 22852 14 23357 2 23371 14 23876 4 23889 15 24395 6 24408 16 24913 8 24926 19 25432 9 25445 19 25951 9 25963 18 26470 10 26481 17 26989 28 27508 10 27519 17 28028 8 28039 15 28547 6 28559 14 29078 13 29597 11 30116 10 30634 11 31151 15 31668 18 32188 19 32706 21 33225 22 33744 23 34261 26 34780 26 35299 26 35818 27 36336 28 36855 28 37373 30 37892 30 38410 31 38929 34 39447 36 39966 41 40484 45 41003 47 41523 47 42043 47 42563 47 43082 47 43601 47 44120 48 44645 41 45164 42 45685 40 46205 39 46727 36 47251 32 47772 30 48293 28 48817 23 49338 21 49859 20 50380 18 50901 17 51421 17 51941 16 52461 15 52981 14 53501 13 54021 12 54540 13 55061 13 55582 14 56110 8 56630 9 57151 8 57672 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,68510 8 69028 11 69547 10 70066 11 70585 12 71104 12 71623 12 72142 12 72661 11 73180 11 73699 10 74218 11 74259 15 74738 10 74774 21 75257 12 75291 25 75776 18 75809 28 76296 17 76326 33 76816 17 76845 33 77335 18 77364 34 77854 18 77883 35 78373 18 78402 36 78891 20 78921 36 79409 22 79440 37 79928 23 79959 37 80447 23 80478 37 80966 23 80997 37 81485 24 81516 38 82005 23 82035 37 82523 25 82553 39 83042 69 83563 26 83591 38
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,55039 4 55555 12 56072 16 56590 20 57108 22 57626 24 58144 26 58662 29 59181 29 59700 30 60218 31 60737 31 61256 32 61775 31 62294 32 62813 32 63332 31 63851 31 64370 31 64889 31 65409 30 65929 29 66448 29 66969 26 67488 26 68007 25 68528 23 69046 23 69567 21 70086 20 70605 20 71125 17 71648 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,25 12 41 18 541 39 1060 39 1579 17 1597 21 2098 16 2116 22 2617 40 3137 39 3656 39 4176 39 4696 38 5215 39 5734 39 6254 38 6773 39 7292 39 7811 39 8330 39 8849 39 9368 39 9887 38 10406 37 10926 34 11447 18 11472 3 11966 17 12486 14 13008 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,24963 1 25482 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,54071 10 54582 19 55100 21 55617 23 56135 24 56654 24 57172 25 57691 25 58210 24 58729 24 59248 24 59767 23 60286 23 60804 23 61323 22 61819 15 61842 22 62337 20 62361 21 62856 21 62881 19 63374 23 63403 15 63892 24 63922 16 64410 27 64443 16 64928 29 64963 18 65447 30 65483 19 65967 30 66002 21 66487 56 67008 55 67529 53 68049 54 68570 53 69089 58 69149 3 69609 64 70130 65 70651 66 71176 60 71697 59 72219 56 72739 55 73260 54 73780 53 74299 53 74819 53 75338 53 75858 53 76376 54 76896 52 77416 50 77935 50 78455 49 78974 48 79494 46 80013 45 80533 43 81052 42 81571 42 82090 41 82609 41 83129 40 83651 36
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,26528 6 27048 9 27567 10 28087 12 28608 10 29128 7 29649 5 30168 4 30688 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,47293 6 47811 10 48330 11 48850 10 49372 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,71 11 589 14 1109 13 1630 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,42665 8 43184 9 43702 10 44220 12 44738 13 45256 14 45775 14 46294 14 46814 13 47330 16 47843 22 48361 22 48880 22 49399 21 49918 21 50438 19 50958 18 51480 13
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,9995 5 10512 15 10552 3 11030 18 11069 8 11549 19 11586 11 12067 21 12104 12 12585 25 12623 12 13104 26 13141 13 13621 30 13659 14 14139 33 14177 15 14656 36 14697 14 15174 55 15693 42 15736 10 16212 45 16260 3 16731 46 16779 3 17249 48 17768 50 18287 49 18806 50 19325 50 19844 50 20363 51 20883 50 21402 50 21921 51 22440 51 22959 52 23478 52 23998 50 24517 51 25036 51 25556 51 26075 51 26595 50 27114 50 27633 50 28153 49 28673 48 29192 48 29711 48 30231 47 30751 46 31271 44 31790 44 32310 43 32829 42 33348 42 33867 41 34387 39 34905 40 35423 41 35942 40 36461 40 36979 40 37498 40 38016 40 38535 40 39054 39 39573 38 40092 38 40610 40 41129 40 41648 40 42168 40 42687 40 43206 40 43725 41 44245 41 44765 41 45284 43 45803 43 46323 43 46843 42 47365 39 47885 39 48405 38 48926 35 49447 33 49968 30 50489 27 51008 25 51528 23 52048 21 52568 18 53089 14 53608 10 54128 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,56703 3 57220 9 57739 10 58258 11 58778 10 59301 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,18872 3 19389 7 19907 10 20426 13 20945 14 21464 14 21982 16 22502 16 23022 15 23542 14 24061 15 24581 15 25100 16 25620 15 26140 15 26659 16 27178 17 27697 18 28216 19 28735 20 29254 21 29773 22 30290 24 30808 26 31325 29 31843 30 32361 32 32880 32 33398 34 33917 34 34436 34 34955 34 35474 33 35993 32 36512 31 37032 27 37551 25 38070 31 38139 7 38589 35 38654 12 39108 38 39170 17 39627 39 39688 19 40146 41 40207 20 40666 41 40726 21 41186 42 41245 22 41707 41 41764 23 42228 39 42282 25 42748 39 42801 25 43269 37 43320 26 43789 37 43838 27 44309 37 44358 26 44829 36 44876 28 45348 36 45396 27 45867 36 45914 28 46387 35 46433 28 46906 35 46953 27 47425 35 47471 28 47944 35 47990 28 48463 36 48509 28 48981 37 49028 28 49498 40 49548 28 50017 40 50067 27 50535 42 50586 27 51052 44 51105 27 51569 46 51624 27 52088 46 52143 28 52606 47 52662 29 53124 48 53182 30 53643 48 53701 33 54162 48 54220 36 54681 48 54740 37 55199 48 55261 37 55718 47 55781 37 56236 48 56302 36 56755 47 56822 36 57274 47 57342 36 57793 46 57861 36 58312 46 58380 37 58831 45 58899 37 59350 45 59417 38 59869 45 59936 39 60388 45 60455 39 60907 45 60974 39 61426 45 61493 39 61945 45 62012 40 62439 12 62464 47 62531 40 62956 15 62983 48 63050 40 63474 18 63503 49 63569 40 63992 20 64023 52 64088 40 64510 21 64544 51 64607 40 65028 22 65064 51 65126 40 65546 24 65585 50 65645 39 66064 25 66107 47 66164 39 66583 25 66648 26 66683 38 67101 26 67144 8 67168 25 67202 38 67620 26 67661 14 67687 25 67722 37 68138 26 68177 18 68206 25 68241 36 68657 26 68695 20 68725 25 68760 35 69176 26 69212 23 69244 25 69280 33 69695 26 69729 27 69763 25 69799 32 70214 25 70248 29 70281 26 70318 32 70734 23 70766 32 70799 27 70838 30 71253 23 71285 59 71358 29 71772 23 71804 59 71877 28 72291 23 72323 58 72396 27 72810 23 72842 58 72914 27 73330 21 73360 58 73432 28 73849 21 73879 57 73951 27 74368 21 74398 57 74469 27 74887 20 74918 55 74988 26 75406 20 75437 54 75506 26 75924 21 75957 53 76025 25 76444 21 76475 53 76544 24 76962 22 76995 53 77063 24 77481 23 77514 52 77582 23 77999 24 78033 52 78097 27 78518 24 78553 50 78612 30 79037 24 79072 52 79127 32 79555 26 79589 51 79644 36 80074 29 80107 93 80592 82 80676 43 81111 82 81194 44 81630 77 81713 45 82149 73 82232 44 82668 70 82750 46 83187 67 83268 47 83710 8 83722 46 83789 43
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,148 23 668 23 1191 19 1715 14 2235 13 2755 12 3274 12 3793 12 4312 12 4831 14 5350 15 5870 14 6390 13 6909 13 7429 12 7948 12 8468 11 8989 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,1757 7 2276 8 2794 11 3313 12 3830 15 4348 16 4867 16 5385 17 5904 17 6422 19 6938 22 7456 24 7973 26 8492 25 9011 25 9530 24 10049 23 10108 5 10568 22 10625 9 11088 20 11125 1 11142 13 11608 18 11639 13 11658 16 12128 16 12156 38 12648 14 12675 38 13172 3 13179 2 13194 39 13699 4 13712 42 14216 58 14734 60 15253 61 15772 61 16291 60 16811 59 17331 58 17852 55 18372 52 18893 49 19413 47 19934 44 20454 43 20974 41 21495 37 22015 35 22536 33 23056 30 23576 27 24096 24 24616 21 25136 18 25656 16 26175 16 26695 15 27215 14 27734 14 28253 15 28773 15 29292 15 29811 15 30329 17 30848 17 31367 17 31886 17 32406 15 32927 12 33449 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,19480 3 19997 7 20514 10 20532 10 21033 11 21049 16 21552 12 21567 20 22070 14 22086 22 22589 14 22605 23 23108 13 23125 24 23627 13 23645 24 24146 13 24164 24 24665 13 24685 22 25182 14 25204 25 25700 15 25724 26 26219 15 26243 26 26737 17 26762 26 27257 52 27776 52 28295 53 28815 52 29333 52 29852 53 30371 53 30890 53 31409 53 31929 52 32448 52 32967 53 33486 53 34005 53 34525 52 35045 51 35564 51 36084 50 36605 48 37125 47 37645 46 38165 45 38685 43 39206 39 39726 35 40247 27 40768 21 41290 15 41814 3
